,amount,dot,from.karura,from.kintsugi,from.kusama,from.moonriver,fromChain,from_id,kbtc,kint,ksm,timestamp,to.karura,to.kintsugi,to.kusama,to.moonriver,toChain,to_id,token,last_seen,label_from_id,label_to_id
3386,2400000000000,,r7p34FngBKkWYtzBrvcr2ick4ekzZPADf4JWYrXWQ3GmNnT,a3d2gwFnokFeuFaFiE7YesruPeNGWmLvdvudCynoPTvdQGvWD,FPrV71NNS5PaCUCkfeUad84s9nzfTc361jWpSzijGUM5XJ5,0x7cb93f3f77d3cfb7d4c218c9314a7647331a6ff6,2092,a3d2gwFnokFeuFaFiE7YesruPeNGWmLvdvudCynoPTvdQGvWD,,2.4,,2022-03-28T05:33:30.580000Z,tgxr1cQf6DjprJTisnjsFdCbQZwQAez4upR4VgZ24bGAb7x,a3fbqkD9RjAYtZsfBm8Qmu5oyViBhAxCTnAPKXjdQybBPg37c,Hy1J4MzMLyNtVsgHgWbbr2eiViB54srwGVdNPpkEw2LUcWn,0xee7a77ca47171e5212db210b551cbac8e4a86e0c,2092,a3fbqkD9RjAYtZsfBm8Qmu5oyViBhAxCTnAPKXjdQybBPg37c,KINT,2022-03-28T05:33:30.580000Z,,
3387,10062730000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,10.06273,,2022-03-28T05:32:24.439000Z,rhfg5ifEnRs2wKM8KjCXctHu96rgq24ck33J5LTDdH9J7yy,a3dcYaHFgJrm1mxg5AaMEZT54oSicTcZYKzbwmKHKB9sGoi8R,Fyi88UEw3BW6atZh8T4GDHk2EF6MjEwV6iFbyUeSViDcGCw,0x968b716b297e1f17a8ac50c192443a1aa060e081,2092,a3dcYaHFgJrm1mxg5AaMEZT54oSicTcZYKzbwmKHKB9sGoi8R,KINT,2022-03-28T05:32:24.439000Z,shenanigans/Top KINT Mover/Top KINT Sink,
3388,65810000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,65.81,,2022-03-28T05:29:49.741000Z,tLQib5uMkL1F2pmSX8HmfifaJMCjH7c3PpGXrhrn9xWPjNj,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,HcTAdqV415eJgPz1Kr9WG87hPVSQBLUukVUqkr412PahgwU,0xdecd684cb27c2ac067ca0e7ed971306b2454c348,2092,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,KINT,2022-03-28T05:29:49.741000Z,shenanigans/Top KINT Mover,Top KINT Mover/Top KINT Sink
3389,43499870099455,,tEMM8VW7ZQXb1xMSAD1jjzemSS7qh7gbvKFDACgKxH6uKH4,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,HWPoBF5opAAefXZzxvsULQ6tXaMWbLZUGzTX4LsYpiBDN9p,0xda2e9734d3b3ca5c136c51f41ecd1852181185df,2092,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,,43.499870099455,,2022-03-28T03:27:18.458000Z,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,KINT,2022-03-28T03:27:18.458000Z,,shenanigans/Top KINT Mover/Top KINT Sink
3390,43500000000000,,qVTPNfXxLfuiYafJ9tiNCq9VJe3cy6p3C3TBc4NJSUfBrcg,a3cQLHaCZ2R14TZwPLQWkQ31vPcFoPkeHkScMer1EFy4nh7W7,EmVqRR7ebRYnC9srxca6oEbcPnHHsKguYifVWCZXJujVsrs,0x60fee6404e47fe7fc88c2df8f2ccbafcc2bb7650,2092,a3cQLHaCZ2R14TZwPLQWkQ31vPcFoPkeHkScMer1EFy4nh7W7,,43.5,,2022-03-28T03:24:24.445000Z,tEMM8VW7ZQXb1xMSAD1jjzemSS7qh7gbvKFDACgKxH6uKH4,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,HWPoBF5opAAefXZzxvsULQ6tXaMWbLZUGzTX4LsYpiBDN9p,0xda2e9734d3b3ca5c136c51f41ecd1852181185df,2092,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,KINT,2022-03-28T03:24:24.445000Z,,
3391,999870132788,,tEMM8VW7ZQXb1xMSAD1jjzemSS7qh7gbvKFDACgKxH6uKH4,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,HWPoBF5opAAefXZzxvsULQ6tXaMWbLZUGzTX4LsYpiBDN9p,0xda2e9734d3b3ca5c136c51f41ecd1852181185df,2092,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,,0.999870132788,,2022-03-28T03:11:12.268000Z,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,KINT,2022-03-28T03:11:12.268000Z,,shenanigans/Top KINT Mover/Top KINT Sink
3392,1000000000000,,qVTPNfXxLfuiYafJ9tiNCq9VJe3cy6p3C3TBc4NJSUfBrcg,a3cQLHaCZ2R14TZwPLQWkQ31vPcFoPkeHkScMer1EFy4nh7W7,EmVqRR7ebRYnC9srxca6oEbcPnHHsKguYifVWCZXJujVsrs,0x60fee6404e47fe7fc88c2df8f2ccbafcc2bb7650,2092,a3cQLHaCZ2R14TZwPLQWkQ31vPcFoPkeHkScMer1EFy4nh7W7,,1.0,,2022-03-28T03:09:54.204000Z,tEMM8VW7ZQXb1xMSAD1jjzemSS7qh7gbvKFDACgKxH6uKH4,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,HWPoBF5opAAefXZzxvsULQ6tXaMWbLZUGzTX4LsYpiBDN9p,0xda2e9734d3b3ca5c136c51f41ecd1852181185df,2092,a3f9EFL2XBdjgL3K5UQq3maBRfk3scUfAKAt9gQ9YHUsEQkzv,KINT,2022-03-28T03:09:54.204000Z,,
3393,69190000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,69.19,,2022-03-28T02:48:54.281000Z,tLQib5uMkL1F2pmSX8HmfifaJMCjH7c3PpGXrhrn9xWPjNj,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,HcTAdqV415eJgPz1Kr9WG87hPVSQBLUukVUqkr412PahgwU,0xdecd684cb27c2ac067ca0e7ed971306b2454c348,2092,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,KINT,2022-03-28T02:48:54.281000Z,shenanigans/Top KINT Mover,Top KINT Mover/Top KINT Sink
3394,184300000000000,,sZLSbtg4VMfXLdHKMSBujGjnL7sYvqH2QxxbVdCBAHhoQcJ,a3eUDLoRh8ZgpGMz1Mc4DwZTWgdjdKiNkjfXs4ja48gsqJePj,GqNteeFkk7JazCVtAA3eKgBuRG7Dq49tmeAuPmPQ2in7EZd,0xbc6cf8a04fe4bf4787eada24257f6bb3773fb393,2092,a3eUDLoRh8ZgpGMz1Mc4DwZTWgdjdKiNkjfXs4ja48gsqJePj,,184.3,,2022-03-28T01:51:54.763000Z,pa1brPXvkCFcsfrhsArrmJ2rNwUV7iL8UCAJ6x4xhqD5bEJ,a3bUtW3vYzpXQMu2ak7nttbUokgZEFuFoqim4mLtvvERLb6cY,Dr43u97czwtgXF5GftibMhUyU5iA1wCzpsNc16GBaGHPnVk,0x383c17e95c922f07f7b4d66fac56805fc4bd21cb,2092,a3bUtW3vYzpXQMu2ak7nttbUokgZEFuFoqim4mLtvvERLb6cY,KINT,2022-03-28T01:51:54.763000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
3395,2041800400000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,2041.8004,,2022-03-28T01:41:42.310000Z,tBrEYj76g3CUXyJ91tmP7sbx5PhkgsnMGfrCUYkxeoyJoW5,a3f6j8kG8AkNMDZL2BGWoQx4NrP1TXURG4XEkfiVcvBQ6pHmS,HTtgbUgnvnqYBYWhpcd7iH45AXwRb6fDdM4WNgxBXF3cwbh,0xd846185949d75adf6fb375720ea06cb61ddeb73f,2092,a3f6j8kG8AkNMDZL2BGWoQx4NrP1TXURG4XEkfiVcvBQ6pHmS,KINT,2022-03-28T01:41:42.310000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
3396,59910000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,59.91,,2022-03-27T23:56:06.385000Z,tngpb7NeQcs7nXeWCUVDuKytBVq3DuYTqx8mX3A6FZv5ZVe,a3fhZinePiUx1rotNYT6XFjWknV7ap1T2B6X3Ekz23nA3b9ft,J4jGdrxLfNWBS6s51CLxVjS1Ge4i88RLCdM5RBMK7zzPtrR,0xf2d7ff3b468bbfa54a32eca5453c57422addd235,2092,a3fhZinePiUx1rotNYT6XFjWknV7ap1T2B6X3Ekz23nA3b9ft,KINT,2022-03-27T23:56:06.385000Z,shenanigans/Top KINT Mover,Top KINT Sink
3397,82880000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,82.88,,2022-03-27T23:43:48.298000Z,pCxeA78P1ABZMBbZzwpMHNHCBCkenXSBUKK2VUkVnTNjj3S,a3b7qYMe9T5VLJNYKcFZrP7Z46UpWRa4utitDVjRcTK3WF6kp,DV16Cri5Fupczkp8ofg5smjKGLzKgkK3pzXLPcwietT3px3,0x282df98de3a8801b3945b158daf09037fdf89e19,2092,a3b7qYMe9T5VLJNYKcFZrP7Z46UpWRa4utitDVjRcTK3WF6kp,KINT,2022-03-27T23:43:48.298000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
3398,312,,tpHiB1RY82u8KRYqJwRdaJcaDqJP1Zmr5Up46ZFFyDqz75W,a3fjAcNYScCN3sLnGsZZTfQVPUXT49o7FZL3iXLW7DVoyVbtL,J6LADm1ENnYBxzmQ7fHNAi4hJyY3uneiSA2MzhSUqevJDrp,0xf410b0c7c47a272c1e62d8ed3303d61c675a0f8a,2092,a3fjAcNYScCN3sLnGsZZTfQVPUXT49o7FZL3iXLW7DVoyVbtL,3.12e-06,,,2022-03-27T22:58:36.317000Z,u4dDXkVvTdhnrA4CTiYZEjjHBCwaaXDjrUSYKJ8PWEMnttJ,a3fyW7jHWzXxrXsWnEiLab4vWBUphMN4hT73M1ZEzM2pVJNx9,JLffaW5ciPLrVjGmGSQHq9BQGMBFUk6cD9erDSKcNfS6qUE,0xfeffca317c926bb877dd14afb80aff21bbf063d2,2092,a3fyW7jHWzXxrXsWnEiLab4vWBUphMN4hT73M1ZEzM2pVJNx9,KBTC,2022-03-27T22:58:36.317000Z,Social/Top KSM Sink/Top KBTC Mover,Top KSM Mover/Top KBTC Sink
3399,115560000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,115.56,,2022-03-27T21:58:30.173000Z,pCxeA78P1ABZMBbZzwpMHNHCBCkenXSBUKK2VUkVnTNjj3S,a3b7qYMe9T5VLJNYKcFZrP7Z46UpWRa4utitDVjRcTK3WF6kp,DV16Cri5Fupczkp8ofg5smjKGLzKgkK3pzXLPcwietT3px3,0x282df98de3a8801b3945b158daf09037fdf89e19,2092,a3b7qYMe9T5VLJNYKcFZrP7Z46UpWRa4utitDVjRcTK3WF6kp,KINT,2022-03-27T21:58:30.173000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
3400,10,,oK6VmHjLzXGyF6ZH4ce5BXM8YEU5BFdK6JV6KBD9Ri3pJu6,a3aDyPxpkR4rRiGTHKKEg71i82qrDqxo72LsPZZ856xJBKjKs,Cb8wp3K3FGv2tfmqsLVomvoFdNhk5UWBSyhQDKQNJ988M6t,0x009fa8341ad4df2aa4782f299f27fced387efd07,2092,a3aDyPxpkR4rRiGTHKKEg71i82qrDqxo72LsPZZ856xJBKjKs,1e-07,,,2022-03-27T21:58:30.173000Z,oK6VmHjLzXGyF6ZH4ce5BXM8YEU5BFdK6JV6KBD9Ri3pJu6,a3aDyPxpkR4rRiGTHKKEg71i82qrDqxo72LsPZZ856xJBKjKs,Cb8wp3K3FGv2tfmqsLVomvoFdNhk5UWBSyhQDKQNJ988M6t,0x009fa8341ad4df2aa4782f299f27fced387efd07,2092,a3aDyPxpkR4rRiGTHKKEg71i82qrDqxo72LsPZZ856xJBKjKs,KBTC,2022-03-27T21:58:30.173000Z,Top KBTC Mover/Top KBTC Sink,Top KBTC Mover/Top KBTC Sink
3401,104947520000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,104.94752,,2022-03-27T21:24:00.240000Z,qtRgxP95ckTNHrCzPJFhuArMVtaLKyR51DtKDS4hfpj6w5n,a3coJb9vA9h5c7KCw2dvHjjMdFoWL77WtnFnnnTNvfCQrcY6z,FAU918imsW6RwRRZC27SVaJUb2p1ECHwMu6d7aFvYFoR8cZ,0x7283d4df6049e622dc6166b7f5677ba0c434f233,2092,a3coJb9vA9h5c7KCw2dvHjjMdFoWL77WtnFnnnTNvfCQrcY6z,KINT,2022-03-27T21:24:00.240000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
3402,71760000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,71.76,,2022-03-27T19:42:54.566000Z,tLQib5uMkL1F2pmSX8HmfifaJMCjH7c3PpGXrhrn9xWPjNj,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,HcTAdqV415eJgPz1Kr9WG87hPVSQBLUukVUqkr412PahgwU,0xdecd684cb27c2ac067ca0e7ed971306b2454c348,2092,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,KINT,2022-03-27T19:42:54.566000Z,shenanigans/Top KINT Mover,Top KINT Mover/Top KINT Sink
3403,78875301000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,78.875301,,2022-03-27T19:11:36.607000Z,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,KINT,2022-03-27T19:11:36.607000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
3404,107000000000000,,qM6BMgcoJKu6scBQJuMKU7qw8RgrSq5eKB8Mna5FrUyhSGQ,a3cFy5ZDdsNf3qtxuSZXPMJJcqS3SdENZMZk2q2WwDP57CoSE,Ed8dQSCVZ5YAXBPy7dD44XJ4DZvXM3xWfrLfgiGUiv41ZG8,0x5a9d8be277fd3bfd9a53a59cd6d164856e4462a9,2092,a3cFy5ZDdsNf3qtxuSZXPMJJcqS3SdENZMZk2q2WwDP57CoSE,,107.0,,2022-03-27T18:36:12.371000Z,sHCtgheXei6b6K76WnnVQYnQfYcBa7u516nxLozLhfzfcfZ,a3eC5ntEfbj3FL7fq8mQpXEjZJyAMxMfNnFfhRakrJEG8B2db,GZFLjTEDuTjejtKfKWeDzxEXkgqrULmwMn1GExBZa74yVc5,0xb01fa0cfc0343970a3a53c9c9039b2e27861c298,2092,a3eC5ntEfbj3FL7fq8mQpXEjZJyAMxMfNnFfhRakrJEG8B2db,KINT,2022-03-27T18:36:12.371000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
3405,2000000000000,,qM6BMgcoJKu6scBQJuMKU7qw8RgrSq5eKB8Mna5FrUyhSGQ,a3cFy5ZDdsNf3qtxuSZXPMJJcqS3SdENZMZk2q2WwDP57CoSE,Ed8dQSCVZ5YAXBPy7dD44XJ4DZvXM3xWfrLfgiGUiv41ZG8,0x5a9d8be277fd3bfd9a53a59cd6d164856e4462a9,2092,a3cFy5ZDdsNf3qtxuSZXPMJJcqS3SdENZMZk2q2WwDP57CoSE,,2.0,,2022-03-27T18:29:00.543000Z,sHCtgheXei6b6K76WnnVQYnQfYcBa7u516nxLozLhfzfcfZ,a3eC5ntEfbj3FL7fq8mQpXEjZJyAMxMfNnFfhRakrJEG8B2db,GZFLjTEDuTjejtKfKWeDzxEXkgqrULmwMn1GExBZa74yVc5,0xb01fa0cfc0343970a3a53c9c9039b2e27861c298,2092,a3eC5ntEfbj3FL7fq8mQpXEjZJyAMxMfNnFfhRakrJEG8B2db,KINT,2022-03-27T18:29:00.543000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
3406,12189544000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,12.189544,,2022-03-27T18:19:12.414000Z,pdJbmrtQ6PAwfLqmbRkr4Wjp7a9hhSSE1jrbeKNBJwfcNHb,a3bYBVyPuUAiKgghZor3nsthWiRBuUUyuwGJm4tGE8qXo7owM,DuM3pcU6M8p1Jv4LQ9caevBwCiPNbfK6NR4uYTZQBNjvUBL,0x3abf0d5c27e1248c7cbda7e89ef98b93ffb57967,2092,a3bYBVyPuUAiKgghZor3nsthWiRBuUUyuwGJm4tGE8qXo7owM,KINT,2022-03-27T18:19:12.414000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
3407,56000000000000,,t4XJkon63GRz7sxADnBwBuF3DJr1VaGRhgo6UF2Je1BobnT,a3eyQCxLoA7baj9EgCUQDy261wWvbnH7k8xFhZiBtGAbKJru4,HLZkoZMnJ253mTAj2W3fnJhAJT5gPo9J4N1QNPDXWSG7NTy,0xd2afa96d8dde40e687da290064a14f1535dfd0b9,2092,a3eyQCxLoA7baj9EgCUQDy261wWvbnH7k8xFhZiBtGAbKJru4,,56.0,,2022-03-27T18:17:12.803000Z,sp3XcTQBceA5oGhpRnBwcnmsZ8AKAT4HcPuVG9XUYrqkPL5,a3eivRozRFgyJppdRrgQDySyYmrjv5wzXzrxoxW6PS5SyFcjC,H65yfCyssPo9SqvPEW3gDCDzeGPz4fw9y57oAHihRHv4PdP,0xc7a4b746bea93091072fe587c2c9991323e28eb7,2092,a3eivRozRFgyJppdRrgQDySyYmrjv5wzXzrxoxW6PS5SyFcjC,KINT,2022-03-27T18:17:12.803000Z,Top KINT Sink,
3408,880000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,0.88,,2022-03-27T18:12:48.316000Z,pdJbmrtQ6PAwfLqmbRkr4Wjp7a9hhSSE1jrbeKNBJwfcNHb,a3bYBVyPuUAiKgghZor3nsthWiRBuUUyuwGJm4tGE8qXo7owM,DuM3pcU6M8p1Jv4LQ9caevBwCiPNbfK6NR4uYTZQBNjvUBL,0x3abf0d5c27e1248c7cbda7e89ef98b93ffb57967,2092,a3bYBVyPuUAiKgghZor3nsthWiRBuUUyuwGJm4tGE8qXo7owM,KINT,2022-03-27T18:12:48.316000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
3409,1000000000000,,t4XJkon63GRz7sxADnBwBuF3DJr1VaGRhgo6UF2Je1BobnT,a3eyQCxLoA7baj9EgCUQDy261wWvbnH7k8xFhZiBtGAbKJru4,HLZkoZMnJ253mTAj2W3fnJhAJT5gPo9J4N1QNPDXWSG7NTy,0xd2afa96d8dde40e687da290064a14f1535dfd0b9,2092,a3eyQCxLoA7baj9EgCUQDy261wWvbnH7k8xFhZiBtGAbKJru4,,1.0,,2022-03-27T17:40:36.266000Z,sp3XcTQBceA5oGhpRnBwcnmsZ8AKAT4HcPuVG9XUYrqkPL5,a3eivRozRFgyJppdRrgQDySyYmrjv5wzXzrxoxW6PS5SyFcjC,H65yfCyssPo9SqvPEW3gDCDzeGPz4fw9y57oAHihRHv4PdP,0xc7a4b746bea93091072fe587c2c9991323e28eb7,2092,a3eivRozRFgyJppdRrgQDySyYmrjv5wzXzrxoxW6PS5SyFcjC,KINT,2022-03-27T17:40:36.266000Z,Top KINT Sink,
3410,45070000000000,,qz7FifLtsQFysLL1mh2WZzcYLvLLXkE9HnCZkrJGnrVmPRN,a3ctz9vCMxwjQith442K4YQBPSeY67KHhrYM72zoAEKSdGi2o,FG9hmQvb89u3WuYaaQtFAQ4fS4a1Ry71eTQsezVVfHa5Wuz,0x76d93eef29e25b52b48a4fbb34dbd9ae328c0ac9,2092,a3ctz9vCMxwjQith442K4YQBPSeY67KHhrYM72zoAEKSdGi2o,,45.07,,2022-03-27T17:18:54.429000Z,ogpEWW4Nukdov2PzHxNrnT5odhWYUqrRbnLW7FgyWYWra3L,a3abh8i35Sz5nYwP82YaQtcdrhwKGKGPL8rMEyMCYw38eN7Uh,CxrgZFe5AWGsZbcZ6gEbNrXviqkDP4jHxTYp1PtCNybASCN,0x11304f4b9b297a3a93cb982e2aadf9e3fc9b75af,2092,a3abh8i35Sz5nYwP82YaQtcdrhwKGKGPL8rMEyMCYw38eN7Uh,KINT,2022-03-27T17:18:54.429000Z,,
3411,10000000000000,,oiX1upbDvgiSTp6itwaPErAv6YZQYiFunDEkrGR45bd7CaU,a3adPv7McJ11sBVApm9ZcR52wpQAKBLFjd2n9E6DH1cBkccMg,CzZTxaAvBSMW7PKHhfS7qFd3Bgo5Sw8n8tT4kQcGx2hRCe1,0x127cd79f51dc714517f3d14035ebccd6c5e76099,2092,a3adPv7McJ11sBVApm9ZcR52wpQAKBLFjd2n9E6DH1cBkccMg,,10.0,,2022-03-27T16:56:06.331000Z,qnY3BD8ot3umGS35mzB4jtPWjGmXL4Hasa562Tx6eP1ZSqJ,a3chQwNk9sxP4WHnm82cD6a5AR2tXJ7bmJ88yZGQp4Ay957PB,F4aVDxiW8oYpv1Feai2oLHqdpR1CEHATEFHPvc9KWp5sUMa,0x6e05bb047b521bc5aac40b8da3017dce45df6175,2092,a3chQwNk9sxP4WHnm82cD6a5AR2tXJ7bmJ88yZGQp4Ay957PB,KINT,2022-03-27T16:56:06.331000Z,Top Issuer/Selfish/Top 20 Vault/Self Issuer/Daddy of 957PB/Daddy of LLDD3/Likely Vault Owner/K>50/Top KINT Mover/Top KBTC Mover,Selfish/Top 20 Vault/Self Issuer/957PB/K>50/Top KINT Mover/Top KSM Sink
