,from_id,fromChain,to_id,toChain,kint,ksm,kbtc,timestamp,label_from_id,label_to_id
0,a3aDFMF8Nq4cEcE29gtxJtoUnLSVa9JbozNBYefn2T9ioThRr,2092,a3bihCTc88uby4Xm5D8JbTWszYGhvt34BDKrAamPVikRH8Qem,2092,14.0,0.0,0.0,2022-05-18T10:59:42.412000Z,Daddy of H8Qem/Likely Vault Owner,Social/Top 20 Vault/H8Qem/Top KINT Mover/Top KINT Sink
1,a3aDKJK63RYmE852EACeQEEkMdUjRZ68oswP2rw6cTDMwjyV2,2092,a3fnuMVHvGiAp3jzftcYeq7LJaVLwtSMtKiNV7k63uuhtEtRf,2092,74.0,0.0,0.0,2022-03-17T11:56:12.814000Z,Top KINT Mover,Top KINT Sink
2,a3aDPraojQvYhVHjyVuYRFXno58EPMjegrY9nubPmpck2X7JS,2092,a3aDPraojQvYhVHjyVuYRFXno58EPMjegrY9nubPmpck2X7JS,2000,34.74,0.0,0.0,2022-05-05T18:12:18.447000Z,@blinkin/chaos DAO/Selfish,@blinkin/chaos DAO/Selfish
3,a3aDgirD957RJJCT1B8ZqHTiZw5FUQts2yDY3SSjD3CQDS5cK,2092,a3eskkeZR5Vmz6LbYooZgNboUgZGd66gZ7TytGvSpz3GRKqLY,2092,2.65,0.0,0.0,2022-02-23T18:30:36.538000Z,,
4,a3aDgrbKR6SQkUNyyaYTWmocHjSEzxdNLNPx4hTbeNwrrjjyd,2092,a3cfHdGHXYVLqegfxBe9HS8psSoT1d6u4JhKD3y2e7qnvvMcn,2092,1.118774084705,0.0,0.0,2022-03-18T11:39:42.445000Z,,
5,a3aDith3ffGVT4VNdrZfqXxJDRmtXuWBFjJ1zn7cN8jbKhq8W,2092,a3fZQrBiq9BME1AnMLmGdQKczW1K9rkScVuGirpNUGDi1Hayq,2092,12.0,0.0,0.0,2022-03-08T23:44:54.243000Z,,Top Issuer/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
6,a3aDjUB5o2oqFo3e6troTdxfQ5uJ1iYRzBXXqT1N8PRxinZNU,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,2092,0.999870132789,0.0,0.0,2022-03-28T16:25:30.315000Z,,shenanigans/Top KINT Mover/Top KINT Sink
7,a3aDyPxpkR4rRiGTHKKEg71i82qrDqxo72LsPZZ856xJBKjKs,2092,a3aDyPxpkR4rRiGTHKKEg71i82qrDqxo72LsPZZ856xJBKjKs,2092,0.0,0.0,1e-07,2022-03-27T21:58:30.173000Z,Top KBTC Mover/Top KBTC Sink,Top KBTC Mover/Top KBTC Sink
8,a3aED4QYHEiCcokUZ9UauH24KKL2uYsBVuHzL9eVdRWANGYo2,2092,a3aED4QYHEiCcokUZ9UauH24KKL2uYsBVuHzL9eVdRWANGYo2,2000,44.8,0.0,0.0,2022-05-23T06:15:54.337000Z,,
9,a3aEJdCYdfXqQ6oBsNEmvdHipT91kugBf7xMvCQCGDzGyHc6j,2092,a3aEJdCYdfXqQ6oBsNEmvdHipT91kugBf7xMvCQCGDzGyHc6j,2000,1.962517777045,0.0,0.0,2022-05-11T03:31:30.456000Z,,
10,a3aEQAh3xkSav9BVfydbgrG2kYGVKGW6hD6xWa6QRwoEs93WC,2092,a3aECR46N67PPZUeERSghp8qcgjxruLuS5ahgkGnjQ7atSu1y,2092,0.01,0.0,0.0,2022-04-01T11:28:00.634000Z,Top KINT Sink,Top KINT Sink
11,a3aFwFeridieP9LQz58CkjY3qBDCqJpZDtqrPdCmGxvyQ6tow,2092,a3bQLYaiu6vfjrZW3vx21NNiwNfNjJuS1RgfxSEYGgc57LwhS,2092,41.029870299453,0.0,0.0,2022-03-08T16:09:48.757000Z,,
12,a3aFwFeridieP9LQz58CkjY3qBDCqJpZDtqrPdCmGxvyQ6tow,2092,a3bp9kRyYzKZiBf1avK2STBbZzXUpiWTvaPtS7fQ6m6rp9QdE,2092,0.5,0.0,0.0,2022-03-10T09:54:00.370000Z,,
13,a3aFyY8yW89tzqeNiN2hL1TGRrNgy7nMrQQKS9fN3yVmw5xsw,2092,a3b7tUMcqDx8jYNdiMk2HCy6Nu5wME5W64SJ6d8ohxZVNFo4J,2092,0.001,0.0,0.0,2022-04-09T22:21:12.205000Z,,
14,a3aGJRwEXw9gUV5DNKhgjcv8iiThf8WZ1TtGXxBJRVU2bZLzq,2092,a3apLauXrbiSdVasD3VWwmmsFL2VzoepSLVJ4g51KLDCf5yQ6,2092,33.1,0.0,0.0,2022-03-17T20:56:24.242000Z,Top KINT Mover/Top KINT Sink,
15,a3aGJRwEXw9gUV5DNKhgjcv8iiThf8WZ1TtGXxBJRVU2bZLzq,2092,a3bw8NGjhECqPeqEyKgqspMtXzD99jeSYuETPT3VNE3S6U5AH,2092,0.85,0.0,0.0,2022-03-19T21:25:30.375000Z,Top KINT Mover/Top KINT Sink,
16,a3aGJRwEXw9gUV5DNKhgjcv8iiThf8WZ1TtGXxBJRVU2bZLzq,2092,a3cqG36ojsTfqjYD1AEFqeEoD8nLKbjRznF1X3qd7T5eQxzeo,2092,101.0,0.0,0.0,2022-03-17T21:11:12.308000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
17,a3aGJRwEXw9gUV5DNKhgjcv8iiThf8WZ1TtGXxBJRVU2bZLzq,2092,a3ct8gLw4iddz46ezfwmDaoAD2Um5YRgnxGAyWmnbwPcF4sSf,2092,33.1,0.0,0.0,2022-03-17T20:45:18.847000Z,Top KINT Mover/Top KINT Sink,
18,a3aGJRwEXw9gUV5DNKhgjcv8iiThf8WZ1TtGXxBJRVU2bZLzq,2092,a3dMCQM8eTx64hmy5bHuNGdTRK4s6VJK4tCAjmPVhWXwkKq8z,2092,34.35,0.0,0.0,2022-03-17T22:31:30.527000Z,Top KINT Mover/Top KINT Sink,
19,a3aGJRwEXw9gUV5DNKhgjcv8iiThf8WZ1TtGXxBJRVU2bZLzq,2092,a3fCJ3NnQebnEmXSgngoKdHHMF91t79cdMhtDP9VitFByUViZ,2092,1.252,0.0,0.0,2022-03-22T21:13:36.133000Z,Top KINT Mover/Top KINT Sink,
20,a3aGT3FRF1WgWtWdi8VmhB3YEJVE6XtrvT41TqcKFxZbuUvS1,2092,a3aGT3FRF1WgWtWdi8VmhB3YEJVE6XtrvT41TqcKFxZbuUvS1,2000,420.788752063975,0.0,0.0,2022-05-22T17:52:30.342000Z,@warinelly/Social/Top 20 Vault/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover,@warinelly/Social/Top 20 Vault/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover
21,a3aGT3FRF1WgWtWdi8VmhB3YEJVE6XtrvT41TqcKFxZbuUvS1,2092,a3dEwdYZQkL8xd8NTousR7ZB7VyWvthb9Fh4duiXjJDorQtvn,2092,0.0,0.0,0.027,2022-05-23T20:40:30.781000Z,@warinelly/Social/Top 20 Vault/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover,Top Issuer/Top KBTC Mover/Top KBTC Sink
22,a3aGeNLHSujJFntGnV5LmP1QNXqaawX7CUVQFCB4qPntBgxDc,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,2092,20.35204019891,0.0,0.0,2022-03-14T07:23:48.436000Z,,shenanigans/Top KINT Mover/Top KINT Sink
23,a3aJXuDJP3rje4merddf35oWCFK8PToqeqpLCP24bquRBfsVJ,2092,a3ad4CQr3x9Kppn6z3eZ29QzMJAHiddkDKuiGwf23jp5oU4za,2092,5.623,0.0,0.0,2022-04-29T16:03:36.185000Z,,
24,a3aJhRBsTfmLteuuYiqaPXVPT8BArFdrYeWVkGadp1FRF27t6,2092,a3emTkWiyFE3Aj7oQ7xQHU39iXUDX8Nz3BcDzW11UjDLP32bG,2092,4.0,0.0,0.0,2022-03-26T22:41:00.229000Z,Top KINT Sink,Top KINT Mover
25,a3aK5vyDmKJEdt1BfAjsrTDqtRFj9U3nHKMaMTVCu7iRtfqEZ,2092,a3cXXotMrTDAqj2PNwKhVUWNf5Q19ovP7GDPej3S1p3DeNqyB,2092,0.015,0.0,0.0,2022-03-18T09:57:48.221000Z,,
26,a3aK5vyDmKJEdt1BfAjsrTDqtRFj9U3nHKMaMTVCu7iRtfqEZ,2092,a3cewdxZHhq7ayJcuPUxABgUfUbr3Fga5gxNi9kdBrs6HjACF,2092,0.2868,0.0,0.0,2022-02-18T10:54:30.466000Z,,
27,a3aK5vyDmKJEdt1BfAjsrTDqtRFj9U3nHKMaMTVCu7iRtfqEZ,2092,a3d2AmR6SZctabNA1nPJgV46izRZYnp2GdgFHwfGtdtTgGWe7,2092,0.015,0.0,0.0,2022-03-18T09:58:18.298000Z,,
28,a3aK6vg7oVga5AVLHK2Lnvc5N1vJNwBupEPQmAb5LikW8Wwmg,2092,a3d28NjUAJzQdBSdv7W2CgNKD3wY7GPcYfcDyffCnGDAiz2Ef,2092,4.69,0.0,0.0,2022-03-05T16:43:54.365000Z,,Top KINT Mover
29,a3aKKPuiyjGvXz2ce7U4Xp9xwstDXYk1VRf9ZUYBunwgiWSrD,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,2092,7.990908099455,0.0,0.0,2022-04-14T10:12:24.651000Z,,shenanigans/Top KINT Mover/Top KINT Sink
30,a3aKUhY1hDcnqHXLQDNxA6zgfGUV1kce9hn97bFE5VHbsP7M9,2092,a3azGTG3qGmUuQckCKjFAhfjfnnRAXmpgV4fPVPziNaA1zCwG,2092,0.0,3.05,0.0,2022-04-18T16:06:06.784000Z,Top KSM Mover/Top KSM Sink,@marvel/Social/Top KINT Mover/Top KSM Mover/Top KSM Sink/Top KBTC Sink
31,a3aKUhY1hDcnqHXLQDNxA6zgfGUV1kce9hn97bFE5VHbsP7M9,2092,a3b99EuXBgmQHPejsUy17P46yYhJswLgEJpVkeVHgVSNNH8Tk,2092,6.0,0.0,0.0,2022-04-22T21:16:36.257000Z,Top KSM Mover/Top KSM Sink,Top KINT Sink
32,a3aKUhY1hDcnqHXLQDNxA6zgfGUV1kce9hn97bFE5VHbsP7M9,2092,a3bBUocXg2cDMctxmEUaQPteH67NyLqxrYwX7soHuZaCHV5nE,2092,0.15,3.05,0.0,2022-03-28T17:54:36.519000Z,Top KSM Mover/Top KSM Sink,Selfish/Top KINT Mover/Top KSM Mover/Top KSM Sink/Top KBTC Mover
33,a3aKmud8WBsxn9cMRZGtX8N1Q45gVH7RMrr9DiwSgzGuopXMf,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,3.5198,0.0,0.0,2022-02-21T14:39:36.321000Z,,shenanigans/Top KINT Mover/Top KINT Sink
34,a3aL4UMJwgadsJRHojMRHHALwXHfwtkSZese8t25DkwuQ1kHS,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,26.459957300169,0.0,0.0,2022-02-21T13:45:00.206000Z,,shenanigans/Top KINT Mover/Top KINT Sink
35,a3aMVRGzjaN7rYp2tZUiMohXYNTi95Hw2jrFuRqKwB78Eo5RD,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,2092,0.899870132788,0.0,0.0,2022-03-28T09:21:00.381000Z,,shenanigans/Top KINT Mover/Top KINT Sink
36,a3aMi9MNtrwMfnytFNvg7uLFCkw4k2f8coyaQTAypfPJ1hvSc,2092,a3aMi9MNtrwMfnytFNvg7uLFCkw4k2f8coyaQTAypfPJ1hvSc,2000,35.0,0.0,0.0,2022-05-14T02:28:42.569000Z,,
37,a3aMuZRNPN5Gqf3YVBHuDF9CMJBPCzatcETYo8CXrzvWCPzi5,2092,a3cVGTmZ35ZgnAVU96HzsUmtEmwPGth6qpi1dnvjRSY357xKa,2092,0.0,0.0,0.00314226,2022-04-24T08:05:42.651000Z,Top KBTC Mover/Top KBTC Sink,Top KBTC Mover/Top KBTC Sink
38,a3aNv4nsWdhdUn2GWRogBsk8tYEeMGKXwpzEFD7SLQuvDKpTF,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,4.9998,0.0,0.0,2022-02-21T14:25:12.503000Z,,shenanigans/Top KINT Mover/Top KINT Sink
39,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3airFXPy1WKp1QiSTJkpjm2dDgJLfnda93dTFBXxhHbv7bvp,2092,0.1,0.0,0.0,2022-02-22T22:59:48.324000Z,shenanigans,
40,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3awAExF2bE2HgR4xMvW2P7G7PDAf8iiz52Jvsx3sRVR7SG96,2092,0.1,0.0,0.0,2022-02-22T23:01:30.569000Z,shenanigans,
41,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3axNt9MdmdhcHiJ7kMUSUKZuShu19gKF1R1ER7nQwt33rmLX,2092,0.1,0.0,0.0,2022-02-22T22:57:36.689000Z,shenanigans,
42,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3bAMcnAtQLY7FoP7E4FPFAdwJxVBVGKLA5D1yPpwmWo1VCcL,2092,0.1,0.0,0.0,2022-02-22T22:58:48.390000Z,shenanigans,
43,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3bokwvMNZHTWMUMsbuuAkETcwicj3Ug6johADdDWXS8S5obs,2092,0.1,0.0,0.0,2022-02-22T22:59:06.512000Z,shenanigans,
44,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3c2HSnUQC125QQ4hbwW3YMpc9JA2Qtq7CF1wZ4TCjHD4L6EX,2092,0.1,0.0,0.0,2022-02-22T23:00:18.227000Z,shenanigans,
45,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3cXcUqx8drDhNjgKWyH7NadfqGkHEX9ZKUBwcGC4ZDF1wFJn,2092,0.1,0.0,0.0,2022-02-22T23:00:18.227000Z,shenanigans,
46,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3e2AMiWVeyr8S8cX8BKPpewWSFgRgT16ysrmbhrgE2wQiUdj,2092,0.1,0.0,0.0,2022-02-22T22:58:48.390000Z,shenanigans,
47,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3eZVBRsHbT5C6aAaL1ypdZtZSewE12xE4cxGgE76yTLd55Mu,2092,0.1,0.0,0.0,2022-02-22T22:59:48.324000Z,shenanigans,
48,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3evF9TCxgFtnfuX4RKRuL1yzEoL5CxCTWs6BkBtgPTNorB4z,2092,0.1,0.0,0.0,2022-02-22T22:57:00.298000Z,shenanigans,
49,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3fF9gs2tzMFaFGG3cDE11BvFiAVo3C6GAqCe8c1cyNM688Sh,2092,0.1,0.0,0.0,2022-02-22T22:56:48.307000Z,shenanigans,
50,a3aPp8Ei4Qm3dTr57rRabVJhFKpGdzdxYkgFFgqVNZ7nqudyw,2092,a3fZSzXxTZYY58BQrfhJx8cDtp4wRdbZ8X4ReF2iUT63y5RcX,2092,2.0,0.0,0.0,2022-03-25T00:50:06.191000Z,shenanigans,@0xvault/Selfish
51,a3aPvmjypKaDtjRgYbDL2CCkseYR3SLwvPevL6j7wF67aFtV4,2092,a3aPvmjypKaDtjRgYbDL2CCkseYR3SLwvPevL6j7wF67aFtV4,2000,243.37,0.0,0.0174099,2022-05-06T08:54:36.423000Z,@timbotronic/Selfish/Self Issuer/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,@timbotronic/Selfish/Self Issuer/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
52,a3aPvmjypKaDtjRgYbDL2CCkseYR3SLwvPevL6j7wF67aFtV4,2092,a3c5AhmT1cpza7mfywx7HPejgBp88G2gBCBwwjhux5Ui3D2af,2092,0.1,0.0,0.0,2022-05-08T12:31:54.586000Z,@timbotronic/Selfish/Self Issuer/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,
53,a3aPvmjypKaDtjRgYbDL2CCkseYR3SLwvPevL6j7wF67aFtV4,2092,a3fn1PCv6G4EaMJFCwB9FK9TcUm6geUdh6ajZf9nfARtzThWF,2092,25.7,0.0,0.22145813,2022-04-27T20:57:06.320000Z,@timbotronic/Selfish/Self Issuer/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,Top KBTC Mover/Top KBTC Sink
54,a3aQ1YgLE4LtGdjaYND4xYnmkUXkMw7BeeMKiXCpo9TuGFxRT,2092,a3c5e7w6bvLhjdGgtGnGWC4d7Mok1j9YJN8rd4YNUVepwyRNv,2092,19.999870299453,0.0,0.0,2022-04-09T21:47:06.455000Z,,
55,a3aQ76ZBDnc3EZNGLMjtvM2zQe3Cfa2gZ78NQs3csKeS7pSyS,2092,a3cewdxZHhq7ayJcuPUxABgUfUbr3Fga5gxNi9kdBrs6HjACF,2092,0.04,0.0,0.0,2022-03-18T10:12:24.320000Z,,
56,a3aQ8FWN39HwJCPdjrLMZQ94hrg9duk214UbBFzDzi2tqxPYs,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,10.799799999406,0.0,0.0,2022-02-21T13:57:06.309000Z,,shenanigans/Top KINT Mover/Top KINT Sink
57,a3aQGF6pYF22iUDNnJh9pA86jCg2q7Wmd67HnN7BKvynwfGkm,2092,a3c5e7w6bvLhjdGgtGnGWC4d7Mok1j9YJN8rd4YNUVepwyRNv,2092,4.999870299453,0.0,0.0,2022-04-09T22:22:48.387000Z,,
58,a3aQUPJvAucyenZnqReZUdizTr5SPcTfK8AsfevH5tmPns49i,2092,a3awFkWwydtvXZaQdQqpTeRAQpehjEe6wh57i6NTnka8xxKkw,2092,4.99987,0.0,0.0,2022-04-08T15:52:24.448000Z,,
59,a3aQsbftHsjnKM4LTZRddUmBaW4SJNHdmnai3cr9nJ8JKFyBe,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,2092,79.999870099455,0.0,0.0,2022-04-26T20:20:06.532000Z,Top KINT Mover/Top KINT Sink,shenanigans/Top KINT Mover/Top KINT Sink
60,a3aSss5HTTNcqFdy9f7Wna54QSK6NGM7jboaHG58UDgPsdxni,2092,a3c56tZx85KRDiP8m3qb8AHmHjNET7Zp1JywGC1HcS78WdNuS,2092,1.471,0.0,0.0,2022-03-12T13:31:30.302000Z,,
61,a3aTxurVh2XrrLXzbqPSUBgXeUEazszENTEQdNJc7cRpM5noL,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,4.4998,0.0,0.0,2022-02-21T14:28:54.314000Z,,shenanigans/Top KINT Mover/Top KINT Sink
62,a3aUv1tASgL1xDYDXq3bu2a1xR5CHcqPsS7y56jLW8SswTvsg,2092,a3biJQXfD5EXpeqWuPbUgKjV4ZEgJni2TCpAGRMBoj4Ugj1fs,2092,0.2144,0.0,0.0,2022-03-16T18:02:54.716000Z,,
63,a3aV2P7Qe4VkWKNqLq9nKv6j6ZaQGxZRtcBCyGRZoAwTMW95o,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,79.54739642422,0.0,0.0,2022-02-21T13:25:00.408000Z,Top KINT Mover,shenanigans/Top KINT Mover/Top KINT Sink
64,a3aVQQpfHH49ACiLzDZP8w8eTA2oW7gvifX7E6dLsBJTBdzVR,2092,a3bRevfGaQ8gseBxaEoBh9fjpnvTXsSjLpL1YDCZuqKVxaMKF,2092,299.31895,0.0,0.0,2022-04-28T16:11:42.261000Z,K>50/Top KINT Mover/Top KSM Sink,Top KINT Sink
65,a3aVoK7f19fVE6ecAqqSmmk8n9Levf9CvWMCqdFdpqBUZ33JK,2092,a3eFG7CudhWd4XAETYMiYeHcqmczH2zhY44uZfxiixLwQvCXh,2092,2.33,0.0,0.0,2022-03-10T04:50:42.410000Z,,
66,a3aVsTCf8vCHjzshwM2nT4cyRNDtx7jbFsSjgZ4gueBRBi8Vk,2092,a3dMJSmFcqTDpvRPfM2HKn7CHd5uw3G7atogtxXeXru3LGURE,2092,0.05,0.0,0.0,2022-04-20T15:26:06.247000Z,,@alibaba/Top Redeemer/Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
67,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aDjWC9nYjUdf4c7q2p2GBxihG4j4AUn2rEeeNamhaRkpB8v,2092,0.86,0.0,0.0,2022-02-24T09:04:54.790000Z,shenanigans/Top KINT Mover/Top KINT Sink,
68,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aDqbHa3fKhS2SDxHjLsLgk1zUYoYXg9qQ9Trogzf3tT9kPZ,2092,30.856941,0.0,0.0,2022-03-18T06:43:42.542000Z,shenanigans/Top KINT Mover/Top KINT Sink,
69,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aE7d2ZBha1S4U6kDTWP9vxoEbLkR72by1E4SQPnTbg6ydaM,2092,37.304906,0.0,0.0,2022-03-22T10:16:54.521000Z,shenanigans/Top KINT Mover/Top KINT Sink,
70,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aG6Vrfcnir2V8hDf6Ku46RT955WgAJEktnQegkrTHpf7pJT,2092,5.518982,0.0,0.0,2022-03-04T11:37:48.324000Z,shenanigans/Top KINT Mover/Top KINT Sink,
71,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aGDBMpe3h8pz3aFvNWEi5zVL8UXFcALUhNejPtSxmmevkhW,2092,10.1782,0.0,0.0,2022-02-28T06:45:36.284000Z,shenanigans/Top KINT Mover/Top KINT Sink,
72,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aGGVjjfShyfcFYzmuVNXSqJiXBH5pKtx9pPj2EzxFrBRym1,2092,6.295927,0.0,0.0,2022-03-17T08:08:42.275000Z,shenanigans/Top KINT Mover/Top KINT Sink,
73,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aGT3FRF1WgWtWdi8VmhB3YEJVE6XtrvT41TqcKFxZbuUvS1,2092,89.61,0.0,0.0,2022-03-30T17:32:06.325000Z,shenanigans/Top KINT Mover/Top KINT Sink,@warinelly/Social/Top 20 Vault/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover
74,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aH3bLRn9PzSy1HH1PiBS7eeEwjyacMbMuPd8SrTRxyFQ9iS,2092,3.83,0.0,0.0,2022-03-17T12:14:55.971000Z,shenanigans/Top KINT Mover/Top KINT Sink,
75,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aJX8rVeVYBaZHGLeH9zB5qETYNThxEB6tJ2ofL98Va87HDW,2092,2.688429,0.0,0.0,2022-03-17T05:13:36.323000Z,shenanigans/Top KINT Mover/Top KINT Sink,
76,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aJXuDJP3rje4merddf35oWCFK8PToqeqpLCP24bquRBfsVJ,2092,5.624564,0.0,0.0,2022-04-27T20:53:48.443000Z,shenanigans/Top KINT Mover/Top KINT Sink,
77,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aKKPuiyjGvXz2ce7U4Xp9xwstDXYk1VRf9ZUYBunwgiWSrD,2092,7.991038,0.0,0.0,2022-04-14T10:09:30.307000Z,shenanigans/Top KINT Mover/Top KINT Sink,
78,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aKUhY1hDcnqHXLQDNxA6zgfGUV1kce9hn97bFE5VHbsP7M9,2092,0.2094,0.0,0.0,2022-03-28T17:53:06.753000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KSM Mover/Top KSM Sink
79,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aM3qXN4eHD9iLGbapYMW8HeGgcFmB5JEsfKmc1FTyvfGvgA,2092,342.544732,0.0,0.0,2022-03-17T09:55:18.535000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Sink
80,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aPxrPcqXfhU6QrGp5dB7Cbk7pwG4ny7MHFRyqdV82njMAGe,2092,96.72,0.0,0.0,2022-03-14T14:49:48.390000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Sink
81,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aQAhhwNNHBxPBUSYtfn5ajX6voYNTKt6y54yKpVP5AymM8Z,2092,30.47781,0.0,0.0,2022-02-25T10:07:42.314000Z,shenanigans/Top KINT Mover/Top KINT Sink,
82,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aSNJFVqxD41zcJyYXNM3QWQHavsW6hambqBiA9kNXwsLZeR,2092,0.874846,0.0,0.0,2022-03-25T22:36:36.431000Z,shenanigans/Top KINT Mover/Top KINT Sink,
83,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aSworJq9VcQZf5KDB4CiQ7a1Jkz6ah5jYizBZUq7MqmaCcf,2092,9.579462,0.0,0.0,2022-03-04T17:45:36.350000Z,shenanigans/Top KINT Mover/Top KINT Sink,
84,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aTJHQETph3RHf7phvYoQj5FgEqKHtNntUjLiHvEzjLWN3eP,2092,18.1071,0.0,0.0,2022-03-17T07:45:18.298000Z,shenanigans/Top KINT Mover/Top KINT Sink,
85,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aTKfb4F9XDBMfxMmZgar5CR1JGLCgobTBFa48ygFZd8nGpC,2092,161.4529,0.0,0.0,2022-03-19T08:25:48.549000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Sink
86,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aUyf9twC2DA6ninj8NsKRFMjkkaPLSU5DuEsLqcgbzJ47Ph,2092,87.4433,0.0,0.0,2022-03-10T10:25:00.424000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Sink
87,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,2092,a3aVFUpHhxXHekzDAhdQx1sqNFVgHVQBBTXTHiyccoTbxyH7a,2092,1.266615,0.0,0.0,2022-03-18T15:05:42.523000Z,shenanigans/Top KINT Mover/Top KINT Sink,
